Module,Module Number,Relationship,First Object Name,First Image Number,First Object Number,Second Object Name,Second Image Number,Second Object Number
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,3,IdentifyPrimaryObjects,27,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,5,IdentifyPrimaryObjects,27,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,2,IdentifyPrimaryObjects,28,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,4,IdentifyPrimaryObjects,28,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,1,IdentifyPrimaryObjects,29,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,2,IdentifyPrimaryObjects,29,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,3,IdentifyPrimaryObjects,29,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,3,IdentifyPrimaryObjects,29,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,4,IdentifyPrimaryObjects,29,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,4,IdentifyPrimaryObjects,29,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,4,IdentifyPrimaryObjects,29,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,5,IdentifyPrimaryObjects,29,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,5,IdentifyPrimaryObjects,29,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,6,IdentifyPrimaryObjects,29,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,6,IdentifyPrimaryObjects,29,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,7,IdentifyPrimaryObjects,29,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,1,IdentifyPrimaryObjects,30,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,2,IdentifyPrimaryObjects,30,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,2,IdentifyPrimaryObjects,30,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,4,IdentifyPrimaryObjects,30,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,5,IdentifyPrimaryObjects,30,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,5,IdentifyPrimaryObjects,30,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,5,IdentifyPrimaryObjects,30,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,6,IdentifyPrimaryObjects,30,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,7,IdentifyPrimaryObjects,30,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,8,IdentifyPrimaryObjects,30,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,1,IdentifyPrimaryObjects,31,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,2,IdentifyPrimaryObjects,31,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,4,IdentifyPrimaryObjects,31,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,4,IdentifyPrimaryObjects,31,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,5,IdentifyPrimaryObjects,31,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,5,IdentifyPrimaryObjects,31,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,6,IdentifyPrimaryObjects,31,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,7,IdentifyPrimaryObjects,31,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,8,IdentifyPrimaryObjects,31,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,31,8,IdentifyPrimaryObjects,31,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,1,IdentifyPrimaryObjects,32,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,2,IdentifyPrimaryObjects,32,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,4,IdentifyPrimaryObjects,32,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,5,IdentifyPrimaryObjects,32,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,6,IdentifyPrimaryObjects,32,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,8,IdentifyPrimaryObjects,32,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,8,IdentifyPrimaryObjects,32,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,32,9,IdentifyPrimaryObjects,32,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,33,1,IdentifyPrimaryObjects,33,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,33,4,IdentifyPrimaryObjects,33,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,33,5,IdentifyPrimaryObjects,33,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,33,7,IdentifyPrimaryObjects,33,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,33,8,IdentifyPrimaryObjects,33,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,33,10,IdentifyPrimaryObjects,33,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,2,IdentifyPrimaryObjects,34,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,3,IdentifyPrimaryObjects,34,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,4,IdentifyPrimaryObjects,34,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,5,IdentifyPrimaryObjects,34,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,6,IdentifyPrimaryObjects,34,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,8,IdentifyPrimaryObjects,34,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,8,IdentifyPrimaryObjects,34,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,9,IdentifyPrimaryObjects,34,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,10,IdentifyPrimaryObjects,34,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,34,12,IdentifyPrimaryObjects,34,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,3,IdentifyPrimaryObjects,35,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,3,IdentifyPrimaryObjects,35,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,4,IdentifyPrimaryObjects,35,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,4,IdentifyPrimaryObjects,35,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,5,IdentifyPrimaryObjects,35,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,6,IdentifyPrimaryObjects,35,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,7,IdentifyPrimaryObjects,35,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,8,IdentifyPrimaryObjects,35,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,8,IdentifyPrimaryObjects,35,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,9,IdentifyPrimaryObjects,35,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,13,IdentifyPrimaryObjects,35,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,13,IdentifyPrimaryObjects,35,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,13,IdentifyPrimaryObjects,35,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,35,14,IdentifyPrimaryObjects,35,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,1,IdentifyPrimaryObjects,36,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,2,IdentifyPrimaryObjects,36,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,4,IdentifyPrimaryObjects,36,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,7,IdentifyPrimaryObjects,36,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,7,IdentifyPrimaryObjects,36,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,7,IdentifyPrimaryObjects,36,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,10,IdentifyPrimaryObjects,36,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,10,IdentifyPrimaryObjects,36,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,12,IdentifyPrimaryObjects,36,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,12,IdentifyPrimaryObjects,36,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,13,IdentifyPrimaryObjects,36,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,36,14,IdentifyPrimaryObjects,36,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,1,IdentifyPrimaryObjects,37,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,1,IdentifyPrimaryObjects,37,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,2,IdentifyPrimaryObjects,37,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,2,IdentifyPrimaryObjects,37,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,2,IdentifyPrimaryObjects,37,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,2,IdentifyPrimaryObjects,37,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,2,IdentifyPrimaryObjects,37,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,3,IdentifyPrimaryObjects,37,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,4,IdentifyPrimaryObjects,37,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,4,IdentifyPrimaryObjects,37,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,5,IdentifyPrimaryObjects,37,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,5,IdentifyPrimaryObjects,37,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,5,IdentifyPrimaryObjects,37,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,6,IdentifyPrimaryObjects,37,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,6,IdentifyPrimaryObjects,37,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,6,IdentifyPrimaryObjects,37,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,7,IdentifyPrimaryObjects,37,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,7,IdentifyPrimaryObjects,37,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,7,IdentifyPrimaryObjects,37,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,7,IdentifyPrimaryObjects,37,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,8,IdentifyPrimaryObjects,37,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,8,IdentifyPrimaryObjects,37,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,8,IdentifyPrimaryObjects,37,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,9,IdentifyPrimaryObjects,37,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,9,IdentifyPrimaryObjects,37,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,10,IdentifyPrimaryObjects,37,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,10,IdentifyPrimaryObjects,37,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,11,IdentifyPrimaryObjects,37,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,11,IdentifyPrimaryObjects,37,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,11,IdentifyPrimaryObjects,37,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,12,IdentifyPrimaryObjects,37,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,12,IdentifyPrimaryObjects,37,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,13,IdentifyPrimaryObjects,37,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,13,IdentifyPrimaryObjects,37,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,14,IdentifyPrimaryObjects,37,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,14,IdentifyPrimaryObjects,37,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,14,IdentifyPrimaryObjects,37,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,14,IdentifyPrimaryObjects,37,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,15,IdentifyPrimaryObjects,37,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,37,15,IdentifyPrimaryObjects,37,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,1,IdentifyPrimaryObjects,38,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,2,IdentifyPrimaryObjects,38,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,2,IdentifyPrimaryObjects,38,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,3,IdentifyPrimaryObjects,38,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,3,IdentifyPrimaryObjects,38,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,3,IdentifyPrimaryObjects,38,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,3,IdentifyPrimaryObjects,38,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,3,IdentifyPrimaryObjects,38,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,3,IdentifyPrimaryObjects,38,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,4,IdentifyPrimaryObjects,38,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,4,IdentifyPrimaryObjects,38,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,4,IdentifyPrimaryObjects,38,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,5,IdentifyPrimaryObjects,38,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,5,IdentifyPrimaryObjects,38,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,6,IdentifyPrimaryObjects,38,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,6,IdentifyPrimaryObjects,38,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,7,IdentifyPrimaryObjects,38,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,7,IdentifyPrimaryObjects,38,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,7,IdentifyPrimaryObjects,38,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,7,IdentifyPrimaryObjects,38,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,7,IdentifyPrimaryObjects,38,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,8,IdentifyPrimaryObjects,38,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,8,IdentifyPrimaryObjects,38,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,8,IdentifyPrimaryObjects,38,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,8,IdentifyPrimaryObjects,38,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,9,IdentifyPrimaryObjects,38,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,9,IdentifyPrimaryObjects,38,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,9,IdentifyPrimaryObjects,38,16
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,10,IdentifyPrimaryObjects,38,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,10,IdentifyPrimaryObjects,38,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,11,IdentifyPrimaryObjects,38,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,11,IdentifyPrimaryObjects,38,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,11,IdentifyPrimaryObjects,38,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,12,IdentifyPrimaryObjects,38,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,12,IdentifyPrimaryObjects,38,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,13,IdentifyPrimaryObjects,38,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,13,IdentifyPrimaryObjects,38,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,15,IdentifyPrimaryObjects,38,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,15,IdentifyPrimaryObjects,38,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,15,IdentifyPrimaryObjects,38,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,15,IdentifyPrimaryObjects,38,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,38,16,IdentifyPrimaryObjects,38,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,1,IdentifyPrimaryObjects,39,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,3,IdentifyPrimaryObjects,39,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,3,IdentifyPrimaryObjects,39,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,5,IdentifyPrimaryObjects,39,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,5,IdentifyPrimaryObjects,39,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,6,IdentifyPrimaryObjects,39,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,7,IdentifyPrimaryObjects,39,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,8,IdentifyPrimaryObjects,39,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,9,IdentifyPrimaryObjects,39,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,12,IdentifyPrimaryObjects,39,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,12,IdentifyPrimaryObjects,39,17
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,13,IdentifyPrimaryObjects,39,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,13,IdentifyPrimaryObjects,39,16
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,15,IdentifyPrimaryObjects,39,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,16,IdentifyPrimaryObjects,39,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,39,17,IdentifyPrimaryObjects,39,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,1,IdentifyPrimaryObjects,40,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,2,IdentifyPrimaryObjects,40,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,2,IdentifyPrimaryObjects,40,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,2,IdentifyPrimaryObjects,40,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,2,IdentifyPrimaryObjects,40,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,2,IdentifyPrimaryObjects,40,16
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,4,IdentifyPrimaryObjects,40,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,5,IdentifyPrimaryObjects,40,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,7,IdentifyPrimaryObjects,40,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,8,IdentifyPrimaryObjects,40,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,8,IdentifyPrimaryObjects,40,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,8,IdentifyPrimaryObjects,40,16
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,9,IdentifyPrimaryObjects,40,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,9,IdentifyPrimaryObjects,40,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,9,IdentifyPrimaryObjects,40,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,10,IdentifyPrimaryObjects,40,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,11,IdentifyPrimaryObjects,40,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,11,IdentifyPrimaryObjects,40,15
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,12,IdentifyPrimaryObjects,40,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,12,IdentifyPrimaryObjects,40,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,12,IdentifyPrimaryObjects,40,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,12,IdentifyPrimaryObjects,40,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,13,IdentifyPrimaryObjects,40,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,13,IdentifyPrimaryObjects,40,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,13,IdentifyPrimaryObjects,40,16
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,14,IdentifyPrimaryObjects,40,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,14,IdentifyPrimaryObjects,40,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,14,IdentifyPrimaryObjects,40,12
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,14,IdentifyPrimaryObjects,40,20
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,15,IdentifyPrimaryObjects,40,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,16,IdentifyPrimaryObjects,40,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,16,IdentifyPrimaryObjects,40,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,16,IdentifyPrimaryObjects,40,13
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,16,IdentifyPrimaryObjects,40,17
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,17,IdentifyPrimaryObjects,40,16
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,17,IdentifyPrimaryObjects,40,23
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,18,IdentifyPrimaryObjects,40,22
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,19,IdentifyPrimaryObjects,40,21
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,19,IdentifyPrimaryObjects,40,22
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,20,IdentifyPrimaryObjects,40,14
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,21,IdentifyPrimaryObjects,40,19
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,22,IdentifyPrimaryObjects,40,18
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,22,IdentifyPrimaryObjects,40,19
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,40,23,IdentifyPrimaryObjects,40,17
